,STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf
1442,1704,"D/S SARDULGARH, PUNJAB",PUNJAB,21.0,5.5,7.6,973.0,27.8,3.33,130500.0,392500.0,2008.0,3271.2586530434783,0
1443,1705,"U/S SARDULGARH, PUNJAB",PUNJAB,21.0,5.6,7.6,951.0,25.8,3.23,22500.0,712500.0,2008.0,936.6577927536232,0
1444,1885,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,25.0,6.4,7.9,378.0,4.1,0.94,221.0,468.0,2008.0,96.53932376811593,0
1445,1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,21.0,5.4,7.8,438.0,1.7,0.41,3.0,6.0,2008.0,73.40520666666666,1
1446,1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,27.0,7.9,6.7,120.0,1.2,0.516,221.0,135.0,2008.0,42.64384208695652,2
1447,1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,26.0,6.2,7.3,135.0,1.8,0.516,221.0,113.0,2008.0,66.54798034782608,1
1448,1627,"KIYAMGI, MANIPUR",MANIPUR,27.0,8.2,7.6,176.0,1.9,0.516,221.0,135.0,2008.0,63.033301217391305,1
1449,1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",MANIPUR,28.0,6.6,7.4,112.0,1.2,0.516,221.0,91.0,2008.0,61.03853252173913,1
1450,1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,26.0,7.9,7.8,196.0,0.8,0.516,221.0,73.0,2008.0,58.20212208695653,1
1451,1624,"LILONG, MANIPUR",MANIPUR,29.0,9.0,8.0,269.0,1.8,0.516,221.0,155.0,2008.0,65.26826556521739,1
1452,1925,KHUGA RIVER (CHURACHANDPUR DIST.),MANIPUR,28.0,6.7,8.0,698.0,1.8965,0.516,221.0,468.0,2008.0,77.3507235652174,0
1453,1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",MANIPUR,30.0,9.6,7.6,633.0,1.8965,0.516,221.0,30.0,2008.0,56.344541826086946,1
1454,1625,"HUMP BRIDGE, MANIPUR",MANIPUR,27.0,3.2,6.8,389.0,26.0,0.516,221.0,633.0,2008.0,286.6892690434782,0
1455,1626,"HEIRANGOITHONG, MANIPUR",MANIPUR,28.0,5.5,7.5,375.0,24.0,0.516,221.0,383.0,2008.0,270.01418904347827,0
1456,1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,19.0,5.0,3.2,630.0,7.0,2.5,27.0,33.0,2008.0,43.19624115942029,2
1457,2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,26.0,7.0,7.8,122.0,0.65,0.516,221.0,3.0,2008.0,61.172424695652175,1
1458,2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,26.0,7.2,7.8,130.0,0.93,0.1,221.0,3.0,2008.0,62.64508811594202,1
1459,2052,TUIRIAL UPPER CATCHMENT,MIZORAM,25.0,6.6,8.0,151.0,0.98,0.516,221.0,6.0,2008.0,69.49697252173914,1
1460,2053,TUIRIAL LOWER CATCHMENT,MIZORAM,25.0,6.7,7.9,188.0,1.03,0.516,221.0,8.0,2008.0,67.7310655652174,1
1461,1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,28.0,6.1,7.7,120.0,1.36,0.516,264.0,350.0,2008.0,71.07732730434783,1
1462,1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,29.0,5.4,7.3,141.0,2.67,0.08,285.0,510.0,2008.0,79.55330666666667,0
1463,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,28.0,5.8,7.8,161.0,2.93,0.1,518.0,588.0,2008.0,93.7835255072464,0
1464,1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",DAMAN & DIU,27.0,6.7,7.6,253.0,1.8965,2.8,221.0,468.0,2007.0,70.55854089855073,1
1465,1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",GUJARAT,25.0,7.0,7.7,448.0,0.4,0.2,17.0,42.0,2007.0,52.76077536231884,1
1466,1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,27.0,4.9,7.7,904.0,3.6,0.516,13950.0,32750.0,2007.0,406.4399307826087,0
1467,1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,28.0,6.4,8.0,477.0,2.4,0.516,12325.0,22825.0,2007.0,355.6192864347826,0
1468,1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,29.0,6.7,7.9,14111.0,2.9,0.516,10725.0,21000.0,2007.0,324.1040055652174,0
1469,1865,RIVER DHADHAR AT KOTHWADA,GUJARAT,28.0,5.7,7.6,868.0,4.2,0.4,5.0,57.0,2007.0,90.76887246376812,0
1470,1148,"AMBIKA AT BILIMORA, GUJARAT",GUJARAT,30.0,6.2,8.0,899.0,3.1,0.516,10275.0,16500.0,2007.0,316.17420034782606,0
1471,1149,"KOLAK AT PATALIA BDG., GUJARAT",GUJARAT,26.0,4.8,7.6,14426.0,10.4,0.1,32.0,148.0,2007.0,153.54773507246375,0
1472,1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",GUJARAT,27.0,4.2,7.8,589.0,4.0,0.516,23575.0,50250.0,2007.0,631.5775394782609,0
1473,1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,30.0,6.8,7.5,2870.0,2.5,0.1,582.0,1114.0,2007.0,82.08439594202899,0
1474,1475,ZUARI AT PANCHAWADI,GOA,29.0,6.5,6.9,1690.0,1.5,0.1,555.0,1331.0,2007.0,63.451096811594205,1
1475,1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,29.0,6.5,7.1,3110.0,1.6,0.1,1243.0,2056.0,2007.0,83.4849968115942,0
1476,1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,27.0,7.2,7.2,70.0,1.6,0.1,1554.0,2887.0,2007.0,88.24050811594205,0
1477,1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,28.0,7.2,6.8,60.0,2.1,0.1,5778.0,10403.0,2007.0,180.72422811594203,0
1478,1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,28.0,7.4,7.1,80.0,1.4,0.1,475.0,1010.0,2007.0,59.51529420289855,1
1479,1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",GOA,28.0,7.2,6.9,80.0,1.3,0.1,1009.0,1938.0,2007.0,68.12582811594204,1
1480,1547,"RIVER TALPONA AT CANACONA, GOA",GOA,29.0,7.4,7.0,66.0,2.0,0.1,700.0,1451.0,2007.0,68.15693420289855,1
1481,1548,"RIVER ASSONORA AT ASSONORA, GOA",GOA,28.0,6.3,6.6,66.0,1.6,0.1,1427.0,3293.0,2007.0,79.43603072463767,0
1482,1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,26.0,6.4,7.3,103.0,4.0,0.24,126.0,753.0,2007.0,83.0642904347826,0
1483,1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,27.0,6.7,7.4,103.0,3.9,0.22,64.0,644.0,2007.0,81.07546289855071,0
1484,1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MAHARASHTRA,28.0,6.6,7.5,97.0,3.7,0.25,16.0,169.0,2007.0,80.35880985507248,0
1485,1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",MAHARASHTRA,28.0,5.7,7.2,531.0,5.3,0.75,116.0,456.0,2007.0,96.06707913043476,0
1486,1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,25.0,6.4,7.1,113.0,3.9,0.47,60.0,400.0,2007.0,77.19817710144926,0
1487,1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,25.0,6.6,7.2,88.0,3.9,0.45,228.0,1146.0,2007.0,81.84123652173913,0
1488,1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,22.0,6.2,7.3,117.0,4.0,0.5,169.0,638.0,2007.0,84.98297101449273,0
1489,17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,28.0,5.5,6.6,1314.0,1.7,0.4,290.0,668.0,2007.0,58.772086376811586,1
1490,18,"PERIYAR AT KALADY, KERALA",KERALA,27.0,7.5,6.8,32.0,0.8,0.3,200.0,738.0,2007.0,42.38897391304348,2
1491,1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,28.0,6.7,6.8,42.0,1.0,0.4,230.0,804.0,2007.0,48.69872289855073,2
1492,20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,28.0,6.9,6.7,73.0,0.5,0.2,688.0,1242.0,2007.0,51.77766231884058,1
1493,21,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,28.0,6.8,6.9,7920.0,0.5,0.2,391.0,813.0,2007.0,50.79900927536234,0
1494,42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,29.0,7.4,7.2,49.0,1.1,0.3,327.0,641.0,2007.0,55.258760869565215,1
1495,43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,28.0,7.2,6.8,58.0,1.5,0.3,173.0,556.0,2007.0,49.3976147826087,2
1496,1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,29.0,6.8,6.6,115.0,2.0,0.5,148.0,635.0,2007.0,51.77524927536232,1
1497,1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,28.0,0.8,6.8,2156.0,7.4,1.0,14825.0,20733.0,2007.0,461.20021333333335,0
1498,1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,26.0,7.1,6.1,34.0,0.6,0.5,1300.0,1975.0,2007.0,54.995368405797095,1
1499,1341,"PAMBA AT THAKAZHY, KERALA",KERALA,26.0,5.9,6.2,52.0,0.5,0.6,1100.0,1775.0,2007.0,57.17010521739132,1
1500,1565,"PAMBA DOWN, KERALA",KERALA,26.0,5.1,6.2,55.0,1.1,0.4,1275.0,2000.0,2007.0,70.22579420289856,1
1501,1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,26.0,6.7,6.2,43.0,0.7,0.4,1325.0,2100.0,2007.0,60.111962898550736,1
1502,1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,26.0,5.8,6.2,34.0,0.6,0.3,975.0,1625.0,2007.0,55.70413217391307,1
1503,1384,"MANIMALA AT THONDRA, KERALA",KERALA,26.0,6.4,6.2,39.0,0.7,0.4,1375.0,1900.0,2007.0,62.61534376811594,1
1504,1342,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,26.0,6.6,6.3,41.0,0.6,0.3,1033.0,1442.0,2007.0,54.834516521739125,1
1505,1443,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,26.0,5.4,6.2,47.0,0.7,0.5,1250.0,1825.0,2007.0,64.65990666666667,1
1506,1442,"VAMANAPURAM, KERALA",KERALA,28.0,6.7,6.7,80.0,1.3,0.5,1655.0,3050.0,2007.0,81.62423623188407,0
1507,1563,"AMARAVILA, KERALA",KERALA,27.0,6.4,7.0,112.0,1.4,0.7,3850.0,5725.0,2007.0,138.28760376811596,0
1508,1564,"AYUR, KERALA",KERALA,29.0,6.3,7.1,83.0,1.0,0.4,643.0,1080.0,2007.0,65.02811072463768,1
1509,1566,"THIRURANGADY, KERALA",KERALA,28.0,6.2,6.5,95.0,0.8,1.2,1075.0,2550.0,2007.0,63.28350434782608,1
1510,1567,"KUTTIYADY ESTATE, KERALA",KERALA,28.0,6.9,6.4,41.0,0.5,0.2,83.0,285.0,2007.0,32.98158231884058,2
1511,1568,"VALAYAM, KERALA",KERALA,27.0,6.8,6.5,51.0,0.5,0.2,98.0,435.0,2007.0,35.56536927536233,2
1512,1569,"THALIPARAMBA, KERALA",KERALA,28.0,6.6,6.9,11654.0,0.7,0.3,338.0,963.0,2007.0,53.22569652173913,1
1513,1570,"HOSDURG, KERALA",KERALA,28.0,7.0,7.2,11962.0,0.3,0.3,68.0,550.0,2007.0,46.978448695652176,2
1514,1571,"KAKKADAVU,  KERALA",KERALA,28.0,7.5,6.9,52.0,0.5,0.2,138.0,685.0,2007.0,40.08098057971015,2
1515,1572,"PADIYATHADKA, KERALA",KERALA,28.0,7.4,6.8,68.0,0.3,0.2,160.0,725.0,2007.0,37.554187536231886,2
1516,1573,"IRUMPANAM, KERALA",KERALA,29.0,2.8,6.6,1239.0,2.3,0.6,263.0,645.0,2007.0,76.47624086956525,0
1517,1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,28.0,6.2,7.6,380.0,0.5,0.5,1318.0,24583.0,2007.0,89.92763101449275,0
1518,1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ODISHA,30.0,7.9,7.9,382.0,2.1,0.21,993.0,2700.0,2007.0,89.09232608695653,0
1519,1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ODISHA,30.0,7.2,7.7,244.0,1.2,0.51,980.0,1793.0,2007.0,80.5367347826087,0
1520,1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ODISHA,32.0,6.7,7.6,231.0,1.5,0.56,1460.0,3133.0,2007.0,94.76717623188408,0
1521,1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,29.0,7.0,8.1,637.0,3.5,1.2,221.0,468.0,2007.0,91.89900869565217,0
1522,1159,"TAMBIRAPARANI AT PAPAVINASAM,TAMILNADU",TAMILNADU,26.0,7.5,6.5,65.0,1.0,0.15,108.0,319.0,2007.0,36.81685391304348,2
1523,1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,28.0,6.8,6.5,88.0,0.9,0.11,111.0,233.0,2007.0,39.34732927536232,2
1524,1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,29.0,6.8,6.5,128.0,1.8,0.15,295.0,507.0,2007.0,51.453982608695654,1
1525,1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,32.0,7.8,7.2,250.0,1.9,0.15,128.0,249.0,2007.0,55.95969304347827,1
1526,1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,28.0,7.2,6.4,71.0,1.2,0.12,67.0,165.0,2007.0,37.3525747826087,2
1527,1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,27.0,7.4,6.5,71.0,1.5,0.12,98.0,189.0,2007.0,41.472380869565214,2
1528,1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,31.0,7.6,7.1,428.0,2.5,0.15,226.0,443.0,2007.0,62.74470695652174,1
1529,1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,28.0,6.8,7.2,856.0,2.1,0.32,213.0,348.0,2007.0,64.59314927536234,1
1530,1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,27.0,7.3,7.3,152.0,2.0,1.28,333.0,998.0,2007.0,65.78359449275362,1
1531,1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI,KARNATAKA,28.0,6.9,7.2,58.0,1.0,0.516,14.0,55.0,2007.0,49.7583716521739,2
1532,1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,29.0,7.0,7.2,56.0,1.0,0.516,4.0,16.5,2007.0,49.047374695652174,2
1533,1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,22.0,7.9,7.9,385.0,2.5,0.25,11.0,24.0,2007.0,70.34723942028985,1
1534,1884,KALA AMB D/S MARKANDA RIVER,HARYANA,18.0,3.9,7.9,2422.0,74.8,0.78,221.0,468.0,2007.0,734.8350843478262,0
1535,1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,24.0,4.9,7.6,972.0,19.6,1.8,328.0,718.0,2007.0,238.3980347826087,0
1536,1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,20.0,7.4,7.5,413.0,2.1,1.23,1663.0,10775.0,2007.0,101.25560086956524,0
1537,1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA), PUNJAB",PUNJAB,21.0,6.1,7.8,632.0,8.1,2.9,37250.0,162500.0,2007.0,985.9126979710145,0
1538,1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,21.0,6.7,7.6,425.0,7.4,2.88,22250.0,78750.0,2007.0,623.3850495652175,0
1539,1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (A/C), PUNJAB",PUNJAB,21.0,6.3,7.7,619.0,7.3,3.28,28250.0,125000.0,2007.0,769.0216107246378,0
1540,1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",PUNJAB,22.0,6.4,7.7,439.0,4.2,2.2,60275.0,440750.0,2007.0,1518.1591437681159,0
1541,1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,22.0,6.5,7.7,686.0,9.8,2.6,19750.0,105000.0,2007.0,597.8798301449276,0
1542,1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,21.0,6.4,7.8,754.0,13.8,2.53,56500.0,227500.0,2007.0,1474.637223768116,0
1543,1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",PUNJAB,22.0,6.3,7.7,615.0,8.2,3.7,34500.0,622500.0,2007.0,1024.6084507246378,0
1544,1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",PUNJAB,21.0,6.2,7.6,457.0,3.7,2.23,8633.0,49000.0,2007.0,285.4933576811594,0
1545,1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,21.0,6.0,7.8,690.0,9.6,3.0,16250.0,117500.0,2007.0,525.6954782608695,0
1546,1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",PUNJAB,21.0,5.9,7.8,692.0,11.1,3.5,94000.0,222500.0,2007.0,2280.8846718840578,0
1547,1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",PUNJAB,21.0,5.9,7.7,699.0,10.4,3.33,60500.0,967500.0,2007.0,1696.4852252173914,0
1548,1885,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,22.0,6.5,8.2,1315.0,2.2,0.05,221.0,468.0,2007.0,84.55627014492751,0
1549,2047,"NNANCHOE (ATTAWA CHOE), CHANDIGARH",CHANDIGARH,29.0,6.7,7.2,183.0,50.0,0.27,221.0,468.0,2007.0,489.13470956521735,0
1550,2048,"PATIALA KI RAO, CHANDIGARH",CHANDIGARH,30.0,6.7,7.4,183.0,50.0,0.4,221.0,468.0,2007.0,492.62092289855065,0
1551,2049,"SUKHNA CHOE, CHANDIGARH",CHANDIGARH,29.0,1.0,7.3,183.0,49.7,0.6,221.0,468.0,2007.0,515.6731460869566,0
1552,1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,19.0,5.6,7.4,168.0,2.2,0.38,5.0,16.0,2007.0,69.90875275362319,1
1553,2050,"TLAWNG UPSTREAM AIZAWL, MIZORAM",MIZORAM,25.0,6.7,7.9,135.0,0.4,0.516,221.0,3.0,2007.0,62.141545565217406,1
1554,2051,"TLAWNG DOWNSTREAM AIZAWL, MIZORAM",MIZORAM,25.0,6.5,7.9,195.0,0.6,0.516,221.0,3.0,2007.0,64.88731947826088,1
1555,2052,"TUIRIAL UPPER CATCHMENT, MIZORAM",MIZORAM,24.0,7.3,7.8,219.0,0.5,0.516,221.0,468.0,2007.0,58.525003826086966,1
1556,2053,"TUIRIAL LOWER CATCHMENT, MIZORAM",MIZORAM,24.0,7.7,7.9,227.0,0.4,0.516,221.0,15.0,2007.0,57.353556000000005,1
1557,1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,23.0,6.2,7.0,132.0,1.6,0.516,221.0,102.0,2007.0,59.56650034782609,1
1558,1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,23.0,6.4,7.4,137.0,2.1,0.516,221.0,58.0,2007.0,69.96574643478262,1
1559,1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,23.0,6.4,7.6,200.0,1.0,0.516,221.0,36.0,2007.0,63.7095664347826,1
1560,1624,"LILONG, MANIPUR",MANIPUR,23.0,7.0,7.6,210.0,2.4,0.516,100.0,137.0,2007.0,70.56616469565216,1
1561,1625,"HUMP BRIDGE, MANIPUR",MANIPUR,23.0,3.6,7.2,249.0,4.9,0.516,221.0,383.0,2007.0,104.84592121739132,0
1562,1626,"HEIRANGOITHONG, MANIPUR",MANIPUR,23.0,3.7,7.5,224.0,4.0,0.516,221.0,394.0,2007.0,101.60295426086957,0
1563,1627,"KIYAMGI, MANIPUR",MANIPUR,24.0,7.1,7.3,156.0,2.0,0.516,221.0,89.0,2007.0,63.98793773913044,1
1564,1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",MANIPUR,23.0,7.1,7.2,127.0,2.0,0.516,221.0,60.0,2007.0,62.23917773913044,1
1565,1925,KHUGA RIVER (CHURACHANDPUR DIST.) MANIPUR,MANIPUR,22.0,5.8,7.6,258.0,1.7,0.516,221.0,118.0,2007.0,72.82328817391304,1
1566,1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.) MANIPUR",MANIPUR,24.0,8.4,7.9,383.0,0.8,0.516,221.0,180.0,2007.0,57.597367304347834,1
1567,1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,20.0,8.1,7.2,221.0,5.4,1.95,213.0,373.0,2007.0,87.59463217391306,0
1568,1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT., MEGHALAYA",MEGHALAYA,18.0,6.1,3.1,738.0,5.5,2.73,32.0,45.0,2007.0,23.052331304347824,3
1569,1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,16.0,8.0,7.0,164.0,1.7,1.6,1600.0,2067.0,2007.0,82.82589246376811,0
1570,1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,19.0,5.4,7.2,153.0,1.7,1.78,213.0,278.0,2007.0,67.77713333333334,1
1571,1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,18.0,7.0,7.0,161.0,1.7,2.43,250.0,375.0,2007.0,57.51960869565218,1
1572,1403,"GUMTI AT U/S SOUTH TRIPURA, TRIPURA",TRIPURA,27.0,5.2,7.4,120.0,1.4,0.05,203.0,280.0,2007.0,69.13874057971015,1
1573,1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,27.0,4.7,7.4,139.0,1.8965,0.11,308.0,440.0,2007.0,78.30563336231884,0
1574,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,27.0,5.4,7.4,128.0,3.0,0.06,353.0,565.0,2007.0,85.72032,0
1575,1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",MANIPUR,23.0,6.9,7.2,233.0,1.5,0.516,221.0,119.0,2007.0,58.81165165217391,1
1576,1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",DAMAN & DIU,27.0,6.7,7.61,168.2,1.8965,10.3,221.0,468.0,2006.0,71.53348489855073,1
1577,1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",GUJARAT,25.0,7.102,7.945,307.5,1.525,0.11,26.0,50.0,2006.0,66.64167666666668,1
1578,1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,22.0,5.35,7.935,735.0,4.7,0.835,27650.0,15000.0,2006.0,716.9545368115942,0
1579,1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,25.5,7.05,7.995,535.0,4.7,1.195,13400.0,33500.0,2006.0,398.95801855072466,0
1580,1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,29.667,6.5,8.14,16410.0,5.3,1.397,9200.0,2400.0,2006.0,313.28498214492754,0
1581,1865,RIVER DHADAR AT KOTHADA,GUJARAT,25.5,6.7,7.885,896.5,15.0,0.42,3.0,10.0,2006.0,186.4611195652174,0
1582,1148,"AMBIKA AT BILIMORA, GUJARAT",GUJARAT,29.0,5.6,8.173,3660.0,4.6,0.46,4500.0,6867.0,2006.0,206.19653942028987,0
1583,1149,"KOLAK AT PATALIA BDG., GUJARAT",GUJARAT,26.5,6.085,7.695,933.0,3.2,0.153,450.0,1550.0,2006.0,91.8641423478261,0
1584,1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",GUJARAT,26.5,6.055,7.605,6715.0,4.3,0.222,45.0,140.0,2006.0,92.20215243478262,0
1585,1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",GUJARAT,27.0,7.93,8.32,2160.0,1.46,0.277,4.0,5.0,2006.0,68.52260533333333,1
1586,1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",GUJARAT,25.667,4.9,7.943,504.7,3.1,0.603,1810.0,2367.0,2006.0,131.17581678260868,0
1587,1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,27.75,6.625,7.725,149.3,2.175,0.123,2.0,60.0,2006.0,70.30947878260868,1
1588,1475,ZUARI AT PANCHAWADI,GOA,27.75,5.175,6.95,464.0,1.5,0.7,75.0,255.0,2006.0,59.644658985507256,1
1589,1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,30.0,6.4,7.45,142.8,2.025,0.155,1787.0,4073.0,2006.0,105.62355310144929,0
1590,1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,28.25,6.2,7.9,218.0,1.575,0.615,221.0,85.0,2006.0,74.99520434782609,1
1591,1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,26.667,7.4,6.733,344.3,1.7,0.9,33.0,160.0,2006.0,45.99018686956521,2
1592,1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,28.75,7.6,6.775,213.3,1.3,0.173,133.0,3275.0,2006.0,45.00332762318842,2
1593,1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,28.0,7.35,7.1,214.8,1.425,0.15,41.0,285.0,2006.0,50.261360347826084,0
1594,1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",GOA,28.25,7.675,6.875,103.3,1.025,3.367,18.0,96.0,2006.0,41.02834307246376,2
1595,1547,"RIVER TALPONA AT CANACONA, GOA",GOA,27.25,7.125,7.55,418.3,1.725,0.45,18.0,106.0,2006.0,61.341295999999986,1
1596,1548,"RIVER ASSONORA AT ASSONORA, GOA",GOA,28.5,7.0,6.725,497.3,1.575,0.135,1956.0,5425.0,2006.0,90.27577469565216,0
1597,1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,27.714,6.543,7.229,130.4,4.014,0.307,8.0,187.0,2006.0,78.54873742028984,0
1598,1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,28.714,6.7,7.307,121.5,3.857,0.264,9.0,162.0,2006.0,77.7676875652174,0
